"Family","Species","Latitude","Longitude","Location","Source"
"Rhinolophidae","Rhinolophus affinis","28.253",83.643,"Parbati cave, Pang- Parbat district, Nepal","Sharma et al 2020"
"Rhinolophidae","Rhinolophus affinis","28.227",83.704,"Laleshore cave, Chuwa-Parbat district, Nepal","Sharma et al 2020"
"Rhinolophidae","Rhinolophus affinis","28.295",83.593,"Aadheri cave, Kudule- Baglung district, Nepal","Sharma et al 2020"
"Rhinolophidae","Rhinolophus affinis","27.816",83.97,"Ghising cave, Sahalkot V.D.C, Nepal","Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","28.268",83.974,"Mahendra Cave, Kaski District, Pokhara, Nepal","Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","25.272",91.731,"Krem Arwah in Sohra, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.254",91.656,"Krem Mawsyrwait, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.299",91.709,"Mawsmai cave, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.196",91.831,"Umnuih Tamar, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.524",92.502,"Khongsnong, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.428",92.602,"Krem Bylliat, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.431",92.602,"Krem Labit Kseh, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","25.169",92.383,"Krem Umlawan, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus affinis","28.833611",84.000278,"Annapurna conservation Area","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","28.247",84.004,"Birendra Cave, Bhalam, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","28.188",83.99,"Banpale forest, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.595",82.378,"Godawari, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.613",85.29,"Pharping, Lalitpur, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.745",85.294,"Nagarjun Cave, Shivpuri Nagarjun National Park, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.721",85.521,"Nagarkot, Khatmandu, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.949",84.42,"Siddha Cave, Bimalnagar, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.75",84.079,"Khandrelung, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","27.448",88.222,"Samdorje Odar, Taplejung district, Nepal","Acharya and Adhikari 2010"
"Rhinolophidae","Rhinolophus affinis","26.887",88.284,"Kurseong, West Bengal, India","Naulak and Pradhan 2020"
"Rhinolophidae","Rhinolophus affinis","30.886",77.085,"Barog tunnel, Himachal Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus affinis","30.906",77.078,"Happy valley near Solan town, Himachal Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus affinis","30.883",76.95,"Kot Beja near Kasauli, Himachal Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus affinis","22.627",87.241,"Salboni, Minapore, West Bengal","GBIF 2022"
